id,price_doc
30481.0,5.35804964889e+11
30482.0,1.16481043255e+11
30483.0,2.05977516539e+11
30484.0,34063739714.1
30485.0,2.03836656037e+11
30486.0,2.06228037453e+11
30487.0,89989548464.5
30488.0,2.87472326049e+11
30489.0,5.32349502679e+11
30490.0,1.00879646727e+11
30491.0,51241368182.8
30492.0,89992696118.3
30493.0,24737862150.9
30494.0,2.03838172269e+11
30495.0,51873012550.0
30496.0,40584490467.9
30497.0,63869592107.3
30498.0,69085470826.5
30499.0,53058167605.7
30500.0,31537762707.8
30501.0,14194800463.8
30502.0,55556905445.6
30503.0,27550197494.4
30504.0,1.00139070275e+11
30505.0,70497827187.1
30506.0,1.20181402017e+12
30507.0,2.03711583621e+11
30508.0,74732489376.0
30509.0,33711818242.2
30510.0,34061175746.8
30511.0,25796413677.7
30512.0,70502455680.1
30513.0,74750364451.0
30514.0,1.20181520211e+12
30515.0,34061136175.7
30516.0,3.17305450869e+11
30517.0,78224050512.4
30518.0,28575613953.2
30519.0,11638947098.2
30520.0,11810152870.5
30521.0,72394170654.0
30522.0,3.10018980047e+11
30523.0,56720550135.5
30524.0,29321055959.4
30525.0,3.47384879698e+11
30526.0,2.03732626049e+11
30527.0,5.3026968534e+11
30528.0,1.16108710828e+11
30529.0,8506147757.63
30530.0,68324323049.5
30531.0,50860062752.0
30532.0,5.35950419723e+11
30533.0,83563075122.7
30534.0,2.0383815132e+11
30535.0,34061117298.6
30536.0,5.32367661779e+11
30537.0,40613788957.4
30538.0,30415537927.7
30539.0,2.95841952129e+11
30540.0,34061219623.8
30541.0,1.14799760722e+11
30542.0,1.2018166834e+12
30543.0,95281266011.1
30544.0,90254972565.2
30545.0,92805718038.2
30546.0,5.30255325306e+11
30547.0,11815764087.7
30548.0,5.32366171742e+11
30549.0,2.03343949153e+11
30550.0,42150970420.7
30551.0,2.04195686255e+11
30552.0,1.20181277776e+12
30553.0,2.37945438733e+11
30554.0,79001345496.3
30555.0,74733180993.0
30556.0,78221139893.9
30557.0,11519422263.7
30558.0,70496622649.5
30559.0,37313135499.9
30560.0,51830592210.2
30561.0,33513604693.4
30562.0,67924427887.9
30563.0,2.95829674533e+11
30564.0,21162181195.3
30565.0,89905506465.3
30566.0,5.32349319815e+11
30567.0,1.20181667699e+12
30568.0,1.54075849903e+11
30569.0,28085926611.2
30570.0,17729814243.4
30571.0,31539435339.0
30572.0,2.03714072697e+11
30573.0,34063804541.0
30574.0,31142309502.3
30575.0,71511359239.3
30576.0,89989525597.1
30577.0,1.2642306295e+11
30578.0,1.20181412449e+12
30579.0,36866587473.8
30580.0,39855076952.3
30581.0,1.8366352166e+11
30582.0,64311303294.5
30583.0,2.0383819135e+11
30584.0,98375241216.1
30585.0,2.06140581992e+11
30586.0,75588776498.7
30587.0,5.3026602886e+11
30588.0,33995636455.1
30589.0,33892432619.6
30590.0,1.02139089168e+11
30591.0,24551575353.6
30592.0,25231725366.9
30593.0,40603112222.2
30594.0,2.95840691743e+11
30595.0,89904741481.4
30596.0,1.42449365338e+12
30597.0,34063797189.6
30598.0,34061232087.8
30599.0,63345026600.2
30600.0,2.95834342238e+11
30601.0,1.01095296404e+11
30602.0,1.20181667284e+12
30603.0,34062489542.9
30604.0,1.25575130071e+11
30605.0,34060066928.6
30606.0,1.09393758105e+11
30607.0,32477070486.5
30608.0,2.06223129644e+11
30609.0,5.32348685885e+11
30610.0,54215538399.6
30611.0,74732486053.4
30612.0,44874428809.1
30613.0,11814568774.2
30614.0,1.31671188179e+11
30615.0,25817021749.3
30616.0,74732588687.4
30617.0,52336541909.2
30618.0,17619793172.8
30619.0,2.95829056323e+11
30620.0,1.20181392715e+12
30621.0,1.21445865692e+11
30622.0,1.94021199045e+11
30623.0,92515556913.4
30624.0,5.35933125044e+11
30625.0,3.10018952446e+11
30626.0,19142567494.5
30627.0,1.04935629086e+11
30628.0,34059934805.6
30629.0,66692013663.6
30630.0,2.9583029992e+11
30631.0,2.03818824642e+11
30632.0,1.7370065916e+11
30633.0,44062682264.8
30634.0,18784772788.1
30635.0,34063879233.8
30636.0,2.0031644882e+11
30637.0,34061228232.3
30638.0,7673906676.78
30639.0,16307399304.8
30640.0,5.35805137333e+11
30641.0,74734284847.0
30642.0,61878058267.6
30643.0,57492099150.8
30644.0,34061281633.2
30645.0,2.00317624928e+11
30646.0,94579552787.3
30647.0,1.71807274889e+11
30648.0,94134721722.4
30649.0,1.20181389056e+12
30650.0,1.22969047117e+11
30651.0,1.20183268309e+12
30652.0,5.35808210207e+11
30653.0,81235740006.1
30654.0,4.27944784491e+11
30655.0,1.80719144607e+11
30656.0,5.32347580669e+11
30657.0,36722128339.3
30658.0,1.76343609137e+11
30659.0,2.03711918861e+11
30660.0,63539239366.3
30661.0,34692783961.1
30662.0,77322058425.3
30663.0,64227957426.5
30664.0,2.54157450822e+11
30665.0,5.32348734607e+11
30666.0,1.20181388169e+12
30667.0,2.06096491669e+11
30668.0,7592175171.61
30669.0,1.18357135271e+11
30670.0,2.87477507362e+11
30671.0,34856010227.4
30672.0,1.80719827028e+11
30673.0,32880147859.0
30674.0,1.17084086422e+11
30675.0,1.20181668241e+12
30676.0,1.24087930818e+11
30677.0,92280505012.5
30678.0,20510302521.4
30679.0,18682317981.9
30680.0,40582900199.6
30681.0,2.89108223519e+11
30682.0,61879065009.4
30683.0,34061503248.1
30684.0,89973270160.6
30685.0,32991142656.3
30686.0,34061114450.4
30687.0,2.03818040077e+11
30688.0,2.03343469376e+11
30689.0,2.42314703829e+11
30690.0,94134759338.7
30691.0,6591066394.35
30692.0,28054099414.5
30693.0,50158679622.7
30694.0,50514504356.3
30695.0,20800724929.4
30696.0,2.13480635006e+11
30697.0,2.12206947383e+11
30698.0,44338556912.9
30699.0,24220607778.7
30700.0,2.03732649386e+11
30701.0,34061281278.9
30702.0,42844509349.0
30703.0,4.27944036106e+11
30704.0,67924281986.8
30705.0,77482084841.7
30706.0,94134604964.7
30707.0,1.20181492548e+12
30708.0,55532402892.8
30709.0,34059719515.1
30710.0,1.99312380301e+11
30711.0,4.27944919934e+11
30712.0,5.31613635595e+11
30713.0,93454518413.6
30714.0,1.02280708776e+11
30715.0,2.8745983637e+11
30716.0,34061502652.5
30717.0,7582473326.06
30718.0,1.10254424383e+11
30719.0,81237968348.4
30720.0,8896166102.99
30721.0,1.51470326147e+11
30722.0,83083395698.4
30723.0,5.37033262873e+11
30724.0,33746502351.8
30725.0,1.13625301495e+11
30726.0,30092862869.7
30727.0,34061210506.8
30728.0,10405807201.5
30729.0,1.20183343564e+12
30730.0,11067716507.4
30731.0,74733238202.7
30732.0,22985860728.5
30733.0,56717585260.7
30734.0,33744453981.7
30735.0,3.17323779768e+11
30736.0,2.95836148818e+11
30737.0,1.56853733609e+11
30738.0,14240481538.9
30739.0,1.20183892246e+12
30740.0,2.03713184617e+11
30741.0,81237128613.4
30742.0,74731622161.4
30743.0,2.03714113036e+11
30744.0,77322579241.4
30745.0,1.23663127909e+11
30746.0,3.17323807609e+11
30747.0,1.71743245303e+11
30748.0,31538764808.9
30749.0,71238588114.5
30750.0,5.38396878271e+11
30751.0,3.17506236655e+11
30752.0,81235904861.3
30753.0,11817271978.0
30754.0,1.09873980255e+11
30755.0,1.20181514981e+12
30756.0,2.95840653368e+11
30757.0,34897399882.6
30758.0,29528888331.9
30759.0,48986940799.6
30760.0,1.20183377199e+12
30761.0,10152753037.1
30762.0,5.35806746007e+11
30763.0,67924410801.8
30764.0,5.32348697256e+11
30765.0,1.99660489508e+11
30766.0,9.59012615124e+11
30767.0,38748991955.6
30768.0,17410910241.1
30769.0,2.00994141214e+11
30770.0,5.32348717049e+11
30771.0,55556747956.7
30772.0,59337718613.5
