id,price_doc
30481.0,6300226.94101
30482.0,6300226.94101
30483.0,6300226.94101
30484.0,6300226.94101
30485.0,6300226.94101
30486.0,6300226.94101
30487.0,6300226.94101
30488.0,6300226.94101
30489.0,6300226.94101
30490.0,6300226.94101
30491.0,6300226.94101
30492.0,6300226.94101
30493.0,6300226.94101
30494.0,6300226.94101
30495.0,6300226.94101
30496.0,6300226.94101
30497.0,6300226.94101
30498.0,6300226.94101
30499.0,6300226.94101
30500.0,6300226.94101
30501.0,6300226.94101
30502.0,6300226.94101
30503.0,6300226.94101
30504.0,6300226.94101
30505.0,6300226.94101
30506.0,6300226.94101
30507.0,6300226.94101
30508.0,6300226.94101
30509.0,6300226.94101
30510.0,6300226.94101
30511.0,6300226.94101
30512.0,6300226.94101
30513.0,6300226.94101
30514.0,6300226.94101
30515.0,6300226.94101
30516.0,6300226.94101
30517.0,6300226.94101
30518.0,6300226.94101
30519.0,6300226.94101
30520.0,6300226.94101
30521.0,6300226.94101
30522.0,6300226.94101
30523.0,6300226.94101
30524.0,6300226.94101
30525.0,6300226.94101
30526.0,6300226.94101
30527.0,6300226.94101
30528.0,6300226.94101
30529.0,6300226.94101
30530.0,6300226.94101
30531.0,6300226.94101
30532.0,6300226.94101
30533.0,6300226.94101
30534.0,6300226.94101
30535.0,6300226.94101
30536.0,6300226.94101
30537.0,6300226.94101
30538.0,6300226.94101
30539.0,6300226.94101
30540.0,6300226.94101
30541.0,6300226.94101
30542.0,6300226.94101
30543.0,6300226.94101
30544.0,6300226.94101
30545.0,6300226.94101
30546.0,6300226.94101
30547.0,6300226.94101
30548.0,6300226.94101
30549.0,6300226.94101
30550.0,6300226.94101
30551.0,6300226.94101
30552.0,6300226.94101
30553.0,6300226.94101
30554.0,6300226.94101
30555.0,6300226.94101
30556.0,6300226.94101
30557.0,6300226.94101
30558.0,6300226.94101
30559.0,6300226.94101
30560.0,6300226.94101
30561.0,6300226.94101
30562.0,6300226.94101
30563.0,6300226.94101
30564.0,6300226.94101
30565.0,6300226.94101
30566.0,6300226.94101
30567.0,6300226.94101
30568.0,6300226.94101
30569.0,6300226.94101
30570.0,6300226.94101
30571.0,6300226.94101
30572.0,6300226.94101
30573.0,6300226.94101
30574.0,6300226.94101
30575.0,6300226.94101
30576.0,6300226.94101
30577.0,6300226.94101
30578.0,6300226.94101
30579.0,6300226.94101
30580.0,6300226.94101
30581.0,6300226.94101
30582.0,6300226.94101
30583.0,6300226.94101
30584.0,6300226.94101
30585.0,6300226.94101
30586.0,6300226.94101
30587.0,6300226.94101
30588.0,6300226.94101
30589.0,6300226.94101
30590.0,6300226.94101
30591.0,6300226.94101
30592.0,6300226.94101
30593.0,6300226.94101
30594.0,6300226.94101
30595.0,6300226.94101
30596.0,6300226.94101
30597.0,6300226.94101
30598.0,6300226.94101
30599.0,6300226.94101
30600.0,6300226.94101
30601.0,6300226.94101
30602.0,6300226.94101
30603.0,6300226.94101
30604.0,6300226.94101
30605.0,6300226.94101
30606.0,6300226.94101
30607.0,6300226.94101
30608.0,6300226.94101
30609.0,6300226.94101
30610.0,6300226.94101
30611.0,6300226.94101
30612.0,6300226.94101
30613.0,6300226.94101
30614.0,6300226.94101
30615.0,6300226.94101
30616.0,6300226.94101
30617.0,6300226.94101
30618.0,6300226.94101
30619.0,6300226.94101
30620.0,6300226.94101
30621.0,6300226.94101
30622.0,6300226.94101
30623.0,6300226.94101
30624.0,6300226.94101
30625.0,6300226.94101
30626.0,6300226.94101
30627.0,6300226.94101
30628.0,6300226.94101
30629.0,6300226.94101
30630.0,6300226.94101
30631.0,6300226.94101
30632.0,6300226.94101
30633.0,6300226.94101
30634.0,6300226.94101
30635.0,6300226.94101
30636.0,6300226.94101
30637.0,6300226.94101
30638.0,6300226.94101
30639.0,6300226.94101
30640.0,6300226.94101
30641.0,6300226.94101
30642.0,6300226.94101
30643.0,6300226.94101
30644.0,6300226.94101
30645.0,6300226.94101
30646.0,6300226.94101
30647.0,6300226.94101
30648.0,6300226.94101
30649.0,6300226.94101
30650.0,6300226.94101
30651.0,6300226.94101
30652.0,6300226.94101
30653.0,6300226.94101
30654.0,6300226.94101
30655.0,6300226.94101
30656.0,6300226.94101
30657.0,6300226.94101
30658.0,6300226.94101
30659.0,6300226.94101
30660.0,6300226.94101
30661.0,6300226.94101
30662.0,6300226.94101
30663.0,6300226.94101
30664.0,6300226.94101
30665.0,6300226.94101
30666.0,6300226.94101
30667.0,6300226.94101
30668.0,6300226.94101
30669.0,6300226.94101
30670.0,6300226.94101
30671.0,6300226.94101
30672.0,6300226.94101
30673.0,6300226.94101
30674.0,6300226.94101
30675.0,6300226.94101
30676.0,6300226.94101
30677.0,6300226.94101
30678.0,6300226.94101
30679.0,6300226.94101
30680.0,6300226.94101
30681.0,6300226.94101
30682.0,6300226.94101
30683.0,6300226.94101
30684.0,6300226.94101
30685.0,6300226.94101
30686.0,6300226.94101
30687.0,6300226.94101
30688.0,6300226.94101
30689.0,6300226.94101
30690.0,6300226.94101
30691.0,6300226.94101
30692.0,6300226.94101
30693.0,6300226.94101
30694.0,6300226.94101
30695.0,6300226.94101
30696.0,6300226.94101
30697.0,6300226.94101
30698.0,6300226.94101
30699.0,6300226.94101
30700.0,6300226.94101
30701.0,6300226.94101
30702.0,6300226.94101
30703.0,6300226.94101
30704.0,6300226.94101
30705.0,6300226.94101
30706.0,6300226.94101
30707.0,6300226.94101
30708.0,6300226.94101
30709.0,6300226.94101
30710.0,6300226.94101
30711.0,6300226.94101
30712.0,6300226.94101
30713.0,6300226.94101
30714.0,6300226.94101
30715.0,6300226.94101
30716.0,6300226.94101
30717.0,6300226.94101
30718.0,6300226.94101
30719.0,6300226.94101
30720.0,6300226.94101
30721.0,6300226.94101
30722.0,6300226.94101
30723.0,6300226.94101
30724.0,6300226.94101
30725.0,6300226.94101
30726.0,6300226.94101
30727.0,6300226.94101
30728.0,6300226.94101
30729.0,6300226.94101
30730.0,6300226.94101
30731.0,6300226.94101
30732.0,6300226.94101
30733.0,6300226.94101
30734.0,6300226.94101
30735.0,6300226.94101
30736.0,6300226.94101
30737.0,6300226.94101
30738.0,6300226.94101
30739.0,6300226.94101
