id,price_doc
30481.0,18010267.3524
30482.0,25227437.1
30483.0,24708748.8863
30484.0,20265126.1841
30485.0,27762436.7
30486.0,23887548.7308
30487.0,28779818.4863
30488.0,18792590.6644
30489.0,18010267.3524
30490.0,18706916.9603
30491.0,25901406.9556
30492.0,28779818.4863
30493.0,24661124.2
30494.0,29002719.4556
30495.0,35344027.1333
30496.0,19650651.331
30497.0,20620736.8508
30498.0,29002719.4556
30499.0,31705809.8889
30500.0,26708837.3556
30501.0,29002719.4556
30502.0,28055327.8863
30503.0,30779906.9556
30504.0,30779906.9556
30505.0,29539624.2
30506.0,18748899.2358
30507.0,20452341.0252
30508.0,20620736.8508
30509.0,30779906.9556
30510.0,27762436.7
30511.0,36584309.8889
30512.0,30779906.9556
30513.0,20620736.8508
30514.0,23117961.5615
30515.0,20265126.1841
30516.0,19779541.5198
30517.0,31705809.8889
30518.0,26708837.3556
30519.0,24661124.2
30520.0,20287676.1841
30521.0,30779906.9556
30522.0,19955126.1841
30523.0,29539624.2
30524.0,30779906.9556
30525.0,31705809.8889
30526.0,22396650.2556
30527.0,21544048.3308
30528.0,25901406.9556
30529.0,30465527.1333
30530.0,35344027.1333
30531.0,31705809.8889
30532.0,21980810.5828
30533.0,29539624.2
30534.0,27762436.7
30535.0,27762436.7
30536.0,20677147.8197
30537.0,30779906.9556
30538.0,29539624.2
30539.0,21412951.6919
30540.0,27762436.7
30541.0,29539624.2
30542.0,18010267.3524
30543.0,29539624.2
30544.0,25324146.6556
30545.0,31705809.8889
30546.0,22784331.0863
30547.0,20287676.1841
30548.0,21917430.5752
30549.0,22396650.2556
30550.0,25901406.9556
30551.0,25227437.1
30552.0,22523323.3974
30553.0,30465527.1333
30554.0,30779906.9556
30555.0,20620736.8508
30556.0,31705809.8889
30557.0,24661124.2
30558.0,30779906.9556
30559.0,25901406.9556
30560.0,31705809.8889
30561.0,30779906.9556
30562.0,17714038.0574
30563.0,22151259.9889
30564.0,24661124.2
30565.0,28779818.4863
30566.0,18792590.6644
30567.0,18748899.2358
30568.0,36584309.8889
30569.0,29539624.2
30570.0,36584309.8889
30571.0,30779906.9556
30572.0,20452341.0252
30573.0,27762436.7
30574.0,29539624.2
30575.0,36584309.8889
30576.0,28779818.4863
30577.0,35344027.1333
30578.0,18748899.2358
30579.0,30779906.9556
30580.0,34807122.3889
30581.0,29002719.4556
30582.0,30465527.1333
30583.0,20452341.0252
30584.0,29539624.2
30585.0,18792590.6644
30586.0,29539624.2
30587.0,18010267.3524
30588.0,31705809.8889
30589.0,30779906.9556
30590.0,30779906.9556
30591.0,22883936.7
30592.0,35344027.1333
30593.0,28199735.8308
30594.0,21412951.6919
30595.0,30465527.1333
30596.0,20068400.0912
30597.0,27762436.7
30598.0,27762436.7
30599.0,30465527.1333
30600.0,21412951.6919
30601.0,35344027.1333
30602.0,26570087.2282
30603.0,27762436.7
30604.0,30779906.9556
30605.0,29002719.4556
30606.0,24661124.2
30607.0,31705809.8889
30608.0,18792590.6644
30609.0,18010267.3524
30610.0,28055327.8863
30611.0,20620736.8508
30612.0,29002719.4556
30613.0,29539624.2
30614.0,32270805.4308
30615.0,34807122.3889
30616.0,20620736.8508
30617.0,29002719.4556
30618.0,35344027.1333
30619.0,21412951.6919
30620.0,25975449.0641
30621.0,31705809.8889
30622.0,24661124.2
30623.0,31705809.8889
30624.0,28055327.8863
30625.0,19955126.1841
30626.0,29539624.2
30627.0,34807122.3889
30628.0,27762436.7
30629.0,29002719.4556
