id,price_doc
30481.0,9496959.03404
30482.0,33763687.0667
30483.0,32519585.85
30484.0,12487140.5515
30485.0,25919185.7429
30486.0,26894585.85
30487.0,26766528.75
30488.0,11358993.3543
30489.0,9187085.54561
30490.0,11179231.3457
30491.0,34513544.1333
30492.0,26766528.75
30493.0,38413544.1333
30494.0,25919185.7429
30495.0,34451044.1333
30496.0,12900242.0803
30497.0,13761370.5515
30498.0,34333544.1333
30499.0,34333544.1333
30500.0,34333544.1333
30501.0,34333544.1333
30502.0,23451528.35
30503.0,34289794.1333
30504.0,34289794.1333
30505.0,34513544.1333
30506.0,9713812.87542
30507.0,15665931.9889
30508.0,12439326.7848
30509.0,32498544.5333
30510.0,32498544.5333
30511.0,34451044.1333
30512.0,34513544.1333
30513.0,12439326.7848
30514.0,27138191.8143
30515.0,12487140.5515
30516.0,13761370.5515
30517.0,34513544.1333
30518.0,34513544.1333
30519.0,34333544.1333
30520.0,13136618.459
30521.0,32498544.5333
30522.0,12818873.1884
30523.0,34333544.1333
30524.0,38189794.1333
30525.0,39513544.1333
30526.0,25362243.2429
30527.0,23451528.35
30528.0,34333544.1333
30529.0,34333544.1333
30530.0,34333544.1333
30531.0,34333544.1333
30532.0,23503324.3333
30533.0,34333544.1333
30534.0,25919185.7429
30535.0,32498544.5333
30536.0,22791398.35
30537.0,32498544.5333
30538.0,34333544.1333
30539.0,14893888.2222
30540.0,32498544.5333
30541.0,34513544.1333
30542.0,9167160.34099
30543.0,34333544.1333
30544.0,34333544.1333
30545.0,34513544.1333
30546.0,23451528.35
30547.0,13136618.459
30548.0,22791398.35
30549.0,25919185.7429
30550.0,29183544.1333
30551.0,24409124.5667
30552.0,27299039.6643
30553.0,34513544.1333
30554.0,32678544.5333
30555.0,12439326.7848
30556.0,34513544.1333
30557.0,32455196.6833
30558.0,34513544.1333
30559.0,32802696.2833
30560.0,34333544.1333
30561.0,34333544.1333
30562.0,10173392.9757
30563.0,37732520.0
30564.0,34451044.1333
30565.0,26766528.75
30566.0,11000092.3998
30567.0,9713812.87542
30568.0,34513544.1333
30569.0,34333544.1333
30570.0,32533544.1333
30571.0,34333544.1333
30572.0,15665931.9889
30573.0,32498544.5333
30574.0,29183544.1333
30575.0,38413544.1333
30576.0,26766528.75
30577.0,34172696.2833
30578.0,9713812.87542
30579.0,34333544.1333
30580.0,29022696.2833
30581.0,29183544.1333
30582.0,34513544.1333
30583.0,15665931.9889
30584.0,34333544.1333
30585.0,11632517.376
30586.0,32678544.5333
30587.0,8762923.67561
30588.0,34513544.1333
30589.0,32475904.1333
30590.0,32678544.5333
30591.0,32498544.5333
30592.0,34333544.1333
30593.0,27478454.7333
30594.0,14893888.2222
30595.0,34333544.1333
30596.0,13027654.4267
30597.0,32498544.5333
30598.0,32498544.5333
30599.0,34333544.1333
